macro_var,shock,horizon,beta,se,tstat,pvalue,ci_low,ci_high,nobs
dxy,GPRD_ACT,3,4.6851975810626085e-06,3.3983429490080276e-05,0.1378671208693111,0.8903454359646173,-5.121256967194555e-05,6.058296483407077e-05,9509
dxy,GPRD_ACT,4,-2.2613505144548127e-05,4.030463652421821e-05,-0.5610646093027076,0.5747534932154861,-8.890873271436922e-05,4.368172242527296e-05,9508
dxy,GPRD_ACT,5,-9.541905795314606e-06,3.758578331667896e-05,-0.25387007941059236,0.7995959308295628,-7.136501780556614e-05,5.228120621493693e-05,9507
dxy,GPRD_ACT,6,-1.6958499808136585e-05,4.180328876421154e-05,-0.4056738192009196,0.6849822813651447,-8.571879095044965e-05,5.1801791334176485e-05,9506
dxy,GPRD_ACT,7,1.673008347105356e-05,3.282478385344851e-05,0.5096784047611004,0.6102767846694139,-3.726188130418934e-05,7.072204824629646e-05,9505
dxy,GPRD_ACT,8,-7.1355809089827095e-06,3.337583125714538e-05,-0.2137948521493398,0.8307070395359384,-6.20339380048186e-05,4.7762776186853175e-05,9504
dxy,GPRD_ACT,9,4.170615155427053e-06,3.809915163536442e-05,0.10946740219684584,0.9128317756373846,-5.8496912595776214e-05,6.683814290663032e-05,9503
dxy,GPRD_ACT,10,-1.3293063425792363e-05,4.158515737988627e-05,-0.31965884616855855,0.7492269600977406,-8.169456036944608e-05,5.5108433517861354e-05,9502
dxy,GPRD_ACT,11,-8.388547359078926e-06,3.420665577322431e-05,-0.24523143725862753,0.8062772359996867,-6.465348917354745e-05,4.787639445538959e-05,9501
dxy,GPRD_ACT,12,-1.3918303511882054e-05,3.9709641570353046e-05,-0.35050186708996556,0.7259620891799449,-7.923485147382021e-05,5.139824445005611e-05,9500
dxy,GPRD_ACT,13,-1.2684864883090333e-05,4.124552609987292e-05,-0.3075452317513151,0.7584284000985617,-8.052771808398791e-05,5.5157988317807246e-05,9499
dxy,GPRD_ACT,14,3.6358620892987864e-06,4.358458953248421e-05,0.0834208175022258,0.9335169362294211,-6.805440808239905e-05,7.53261322609966e-05,9498
dxy,GPRD_ACT,15,-7.574631249862466e-06,4.4604265319806546e-05,-0.16981854079544603,0.8651528452694918,-8.094211883865203e-05,6.57928563389271e-05,9497
dxy,GPRD_ACT,16,-3.700475121557403e-06,4.364234700169079e-05,-0.08479092843961943,0.9324276056246581,-7.548574787596321e-05,6.80847976328484e-05,9496
dxy,GPRD_ACT,17,1.023057572411529e-05,4.3436461292798836e-05,0.2355296775939567,0.8137976472478923,-6.121604517528211e-05,8.167719662351269e-05,9495
dxy,GPRD_ACT,18,1.8928166716713835e-05,4.407912772489565e-05,0.42941336849602196,0.6676224267056372,-5.357554639443797e-05,9.143187982786563e-05,9494
dxy,GPRD_ACT,19,1.9360245605543147e-05,4.5315239542825756e-05,0.4272347625404583,0.6692083439383236,-5.517669051264857e-05,9.389718172373487e-05,9493
dxy,GPRD_ACT,20,1.5568717772226984e-05,4.828398407382432e-05,0.32244062023595704,0.7471189155345778,-6.385136855527007e-05,9.498880409972404e-05,9492
dxy,GPRD_ACT,21,1.9543845390862985e-05,4.609992178903491e-05,0.42394530472959685,0.6716057026436378,-5.628377816601028e-05,9.537146894773625e-05,9491
dxy,GPRD_ACT,22,1.9400267979151006e-05,4.757005373872844e-05,0.40782522731010856,0.6834019912279106,-5.8845507447272905e-05,9.764604340557492e-05,9490
