measure,channel,outcome,family,battery,horizon,beta,se,tstat,pvalue,ci_low,ci_high,ci_low_supt,ci_high_supt,supt_c,nobs,converged,rank,threshold,pvalue_adj,reject,family_size
LEVEL_PLUS_JUMP,threat,vix,asset_price,b,1,0.3357189800746727,0.8043662594865371,0.41737078863673016,0.6764072178986833,-0.9873457792391469,1.6587837393884923,-1.8887835436412985,2.560221503790644,2.765534353884971,224,True,3.0,0.05,1.0,False,4.0
LEVEL_PLUS_JUMP,threat,us10y,asset_price,b,1,0.012727484318326755,0.03006456851034641,0.4233383330928805,0.6720484301638909,-0.03672433023864756,0.06217929887530106,-0.07027234587084227,0.09572731450749578,2.7607191555270614,224,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL_PLUS_JUMP,threat,ip,real_macro,b,1,0.15877446137202314,0.20815689510899796,0.7627634015624776,0.44560451136667567,-0.1836131625229693,0.5011620852670156,-0.4247505162476336,0.7422994389916798,2.8032940120196517,224,True,1.0,0.03333333333333333,1.0,False,3.0
LEVEL_PLUS_JUMP,threat,cpi,real_macro,b,1,-0.0048583678177672104,0.03594109735922074,-0.1351758342047614,0.8924728532192941,-0.06397621216569743,0.054259476530163005,-0.10511042417172839,0.09539368853619398,2.7893432232180126,224,True,3.0,0.1,1.0,False,3.0
LEVEL_PLUS_JUMP,threat,infl_exp,real_macro,b,1,-0.007549388202711227,0.020611453605500415,-0.36627150841494177,0.7141624876278865,-0.04145221242246058,0.02635343601703813,-0.06480606180837865,0.0497072854029562,2.7779056587444075,224,True,2.0,0.05,1.0,False,3.0
LEVEL_PLUS_JUMP,threat,freight,physical_channel,b,1,0.00842377582672192,0.0034949633464405835,2.4102615654899626,0.015941087244244555,0.0026750726902666716,0.014172478963177169,-0.0011339580136026633,0.0179815096670465,2.7347164742252814,224,True,1.0,0.1,0.015941087244244555,True,1.0
LEVEL_PLUS_JUMP,threat,oil,asset_price,b,2,0.001482471219545757,0.015744185935230585,0.09415991564406312,0.9249821259371481,-0.024414410119416627,0.027379352558508138,-0.042769916960838344,0.045734859399929856,2.8107130062127275,223,True,4.0,0.1,1.0,False,4.0
LEVEL_PLUS_JUMP,threat,dxy,asset_price,b,2,0.00020284628148393703,0.0014432950776597014,0.14054387396155446,0.8882302900581633,-0.0021711628617658296,0.0025768554247337034,-0.003806163821431416,0.00421185638439929,2.7776787747492016,223,True,3.0,0.05,1.0,False,4.0
LEVEL_PLUS_JUMP,threat,vix,asset_price,b,2,-0.11662057211736893,0.6030837117251011,-0.19337377191597435,0.8466662547349366,-1.1086050027037575,0.8753638584690198,-1.7844692951615966,1.5512281509268586,2.765534353884971,223,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL_PLUS_JUMP,threat,us10y,asset_price,b,2,0.008480602389523341,0.01888389328621456,0.44909184038411554,0.6533654063652259,-0.022580637973271235,0.03954184275231792,-0.043652523536658064,0.060613728315704746,2.7607191555270614,223,True,1.0,0.025,1.0,False,4.0
LEVEL_PLUS_JUMP,threat,ip,real_macro,b,2,-0.20686501166595644,0.25544842416214597,-0.8098112655987606,0.4180486568277815,-0.6270402786481003,0.2133102553161874,-0.9229620494995563,0.5092320261676435,2.8032940120196517,223,True,2.0,0.05,0.836097313655563,False,3.0
LEVEL_PLUS_JUMP,threat,cpi,real_macro,b,2,0.03443232821556195,0.04375723194119593,0.786894570064088,0.4313435864203685,-0.03754191344827098,0.10640656987939487,-0.08762161016639167,0.15648626659751558,2.7893432232180126,223,True,3.0,0.1,0.836097313655563,False,3.0
LEVEL_PLUS_JUMP,threat,infl_exp,real_macro,b,2,-0.04677723021839459,0.02169989995093639,-2.1556426676693534,0.031111578143852427,-0.08247038935717638,-0.011084071079612796,-0.10705750508628828,0.013503044649499099,2.7779056587444075,223,True,1.0,0.03333333333333333,0.09333473443155728,True,3.0
LEVEL_PLUS_JUMP,threat,freight,physical_channel,b,2,0.006118246199627805,0.0050941614959816766,1.2010310635919053,0.22973915179466664,-0.0022609038133141936,0.014497396212569803,-0.00781284116579739,0.020049333565053,2.7347164742252814,223,True,1.0,0.1,0.22973915179466664,False,1.0
LEVEL_PLUS_JUMP,threat,oil,asset_price,b,6,0.010235016679671336,0.014690712450142264,0.6966998172762017,0.48599067318076805,-0.013929054976446316,0.03439908833578899,-0.031056359874474766,0.05152639323381744,2.8107130062127275,219,True,4.0,0.1,0.48599067318076805,False,4.0
LEVEL_PLUS_JUMP,threat,dxy,asset_price,b,6,0.0017103344012319272,0.001394510226736359,1.22647677187331,0.22001931117009577,-0.0005834308030362924,0.004004099605500147,-0.0021631670567443537,0.005583835859208208,2.7776787747492016,219,True,3.0,0.05,0.44003862234019153,False,4.0
LEVEL_PLUS_JUMP,threat,vix,asset_price,b,6,0.8772920179533624,0.582091245911143,1.5071383122763578,0.13177520824203118,-0.08016287910028252,1.8347469150070075,-0.7325013197096081,2.487085355616333,2.765534353884971,219,True,2.0,0.03333333333333333,0.39532562472609356,False,4.0
LEVEL_PLUS_JUMP,threat,us10y,asset_price,b,6,0.05076858941129789,0.023379055886742644,2.1715414710175183,0.029890265838477287,0.01231346454128808,0.0892237142813077,-0.013774418013370232,0.11531159683596601,2.7607191555270614,219,True,1.0,0.025,0.11956106335390915,False,4.0
LEVEL_PLUS_JUMP,threat,ip,real_macro,b,6,-0.00996965905269561,0.05648139408805927,-0.176512269459073,0.8598915103824596,-0.10287328497371534,0.08293396686832413,-0.16830361289027432,0.14836429478488308,2.8032940120196517,219,True,3.0,0.1,1.0,False,3.0
LEVEL_PLUS_JUMP,threat,cpi,real_macro,b,6,0.018033970346867195,0.02349399691180367,0.7675990770989974,0.4427254108748606,-0.02061021568509976,0.05667815637883415,-0.04749885072537728,0.08356679141911168,2.7893432232180126,219,True,1.0,0.03333333333333333,1.0,False,3.0
LEVEL_PLUS_JUMP,threat,infl_exp,real_macro,b,6,0.009530479189262107,0.021595772427816396,0.4413122624401427,0.6589869499197034,-0.025991405415450294,0.04505236379397451,-0.05046053924292551,0.06952149762144973,2.7779056587444075,219,True,2.0,0.05,1.0,False,3.0
LEVEL_PLUS_JUMP,threat,freight,physical_channel,b,6,0.0016088682377423907,0.0016888817411162616,0.9526233830197097,0.3407809253806766,-0.0011690950196248094,0.004386831495109591,-0.003009744482706527,0.006227480958191308,2.7347164742252814,219,True,1.0,0.1,0.3407809253806766,False,1.0
